地區,項目,欄位名稱,數值,資料時間日期,資料週期,郵遞區號,機關代碼,電子郵件,行動電話,市話,縣市別代碼,行政區域代碼
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),中低收入_重度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),中低收入_重度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_輕度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_輕度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_中度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_中度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_重度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_重度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),低收入_輕度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),低收入_輕度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),低收入_中度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),低收入_中度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),低收入_重度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),低收入_重度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),中低收入_輕度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),中低收入_輕度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),中低收入_中度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),中低收入_中度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),中低收入_重度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),中低收入_重度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_輕度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_輕度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_中度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_中度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_重度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期政府補助時數(單位:時),一般戶_重度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_輕度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_輕度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_中度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_中度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_重度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_重度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_輕度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_輕度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_中度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_中度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_重度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_重度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_輕度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_輕度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_中度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_中度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_重度失能_男_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_重度失能_女_50-64歲身心障礙者,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_輕度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_輕度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_中度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_中度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_重度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_重度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_輕度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_輕度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_中度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_中度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_重度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_重度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_輕度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_輕度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_中度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_中度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_重度失能_男_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_重度失能_女_65歲以上老人(含IADLs失能且獨居之老人),0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_輕度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_輕度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_中度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_中度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_重度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),低收入_重度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_輕度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_輕度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_中度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_中度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_重度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),中低收入_重度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_輕度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_輕度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_中度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_中度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_重度失能_男_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
臺中市,長期照顧十年計畫-日間照顧-失能老人日間照顧中心-本期全額自付時數(單位:時),一般戶_重度失能_女_55-64歲山地原住民,0,2018-01-01T00:00:00,半年,407610,387000000A,oddisp@taichung.gov.tw,0910289111,(04)22289111,66000,10019000
